Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
15,"A. Sharieh","An algorithm for finding maximum independent set in a graph",2008,"European Journal of Scientific Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=65549115984&origin=inward",19,"2024-06-23 22:47:31","Article","","1450-216X","https://api.elsevier.com/content/abstract/scopus_id/65549115984",23,4,586,596,15,0.94,15,1,16,"","",""
5,"A. Sharieh","A dynamic resource synchronizer mutual exclusion algorithm for wired/wireless distributed systems",2008,"American Journal of Applied Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=41149142346&origin=inward",33,"2024-06-23 22:47:31","Article","10.3844/ajassp.2008.829.834","1546-9239","https://api.elsevier.com/content/abstract/scopus_id/41149142346",5,7,829,834,5,0.31,5,1,16,"","",""
2,"A. Sharieh","Toward international multi-sign languages",2008,"Proceedings - International Workshop on Database and Expert Systems Applications, DEXA","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=57849123020&origin=inward",46,"2024-06-23 22:47:31","Conference Paper","10.1109/DEXA.2008.129","1529-4188","https://api.elsevier.com/content/abstract/scopus_id/57849123020",,,622,625,2,0.13,2,1,16,"","",""
0,"A. Qaisi","A software maintenance process model with feature-based tool and reliability metrics",2008,"Proceedings of the 2008 International Conference on Software Engineering Research and Practice, SERP 2008","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=62749178601&origin=inward",74,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/62749178601",,,86,92,0,0.00,0,1,16,"","",""
0,"F. Masoud","A suggested framework for producing electronic courses",2008,"2008 3rd International Conference on Information and Communication Technologies: From Theory to Applications, ICTTA","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=49149112146&origin=inward",75,"2024-06-23 22:47:31","Conference Paper","10.1109/ICTTA.2008.4529919","","https://api.elsevier.com/content/abstract/scopus_id/49149112146",,,,,0,0.00,0,1,16,"","",""
8,"B. Al-Diri","A speech recognition model based on tri-phones for the arabic language",2007,"Advances in Modelling and Analysis B","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=48849111527&origin=inward",24,"2024-06-23 22:47:31","Article","","1240-4543","https://api.elsevier.com/content/abstract/scopus_id/48849111527",50,1,49,63,8,0.47,8,1,17,"","",""
0,"A. Sharieh","Design and implementation of passport services online in Jordan",2006,"WMSCI 2006 - The 10th World Multi-Conference on Systemics, Cybernetics and Informatics, Jointly with the 12th International Conference on Information Systems Analysis and Synthesis, ISAS 2006 - Proc.","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867267683&origin=inward",70,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/84867267683",4,,301,307,0,0.00,0,1,18,"","",""
0,"S. Almajaii","Arabic speech recognition using SOM-LVQ neural networks",2006,"Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77952839880&origin=inward",71,"2024-06-23 22:47:31","Article","","0021-1575","https://api.elsevier.com/content/abstract/scopus_id/77952839880",92,12,1,15,0,0.00,0,1,18,"","",""
0,"E. Mourtaga","Quranic based speaker-dependant recognition using triphone/HMM model",2006,"Advances in Modelling and Analysis B","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33745171782&origin=inward",76,"2024-06-23 22:47:31","Article","","1240-4543","https://api.elsevier.com/content/abstract/scopus_id/33745171782",48,5,43,57,0,0.00,0,1,18,"","",""
0,"M.A. Al-Saidah","Identification of human face images using combined principal component analysis with artificial neural networks",2004,"Advances in Modelling and Analysis B","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=18444377067&origin=inward",77,"2024-06-23 22:47:31","Article","","1240-4543","https://api.elsevier.com/content/abstract/scopus_id/18444377067",47,5,25,45,0,0.00,0,1,20,"","",""
4,"M. Al-Shridah","Recognition process of handwritten and typed arabic letters",2002,"Advances in Modelling and Analysis B","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=71549145365&origin=inward",36,"2024-06-23 22:47:31","Article","","1240-4543","https://api.elsevier.com/content/abstract/scopus_id/71549145365",45,1,1,20,4,0.18,4,1,22,"","",""
3,"S. Almajali","Arabic speech recognition using SOM-LVQ neural networks",2001,"Advances in Modelling and Analysis B","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77953002989&origin=inward",40,"2024-06-23 22:47:31","Article","","1240-4543","https://api.elsevier.com/content/abstract/scopus_id/77953002989",44,3,1,16,3,0.13,3,1,23,"","",""
